sentnum,word,word_position,word_length
9.0,ביצוע,33,5
9.0,העבודה.,34,7
9.0,למרות,1,5
9.0,המגבלה,2,6
9.0,על,3,2
9.0,"התנועה,",4,7
9.0,לבישת,5,5
9.0,הסרבל,6,5
9.0,קריטית,7,6
9.0,על,8,2
9.0,מנת,9,3
9.0,להגן,10,4
9.0,על,11,2
9.0,העוסקים,12,7
9.0,בדבוראות,13,8
9.0,מעקיצות,14,7
9.0,דבורים.,15,7
9.0,בנוסף,1,5
9.0,"לסרבל,",2,6
9.0,דבוראים,3,7
9.0,לובשים,4,6
9.0,מסכת,5,4
9.0,רשת,6,3
9.0,על,7,2
9.0,מנת,8,3
9.0,להגן,9,4
9.0,על,10,2
9.0,פניהם,11,5
9.0,ובפרט,12,5
9.0,על,13,2
9.0,אזור,14,4
9.0,העיניים.,15,8
9.0,עם,1,2
9.0,"זאת,",2,4
9.0,לעיתים,3,6
9.0,רחוקות,4,6
9.0,בלבד,5,4
9.0,ילבשו,6,5
9.0,דבוראים,7,7
9.0,כפפות,8,5
9.0,מגן.,9,4
9.0,הסיבה,1,5
9.0,לכך,2,3
9.0,היא,3,3
9.0,שעבודה,4,6
9.0,בידיים,5,6
9.0,חשופות,6,6
9.0,מאפשרת,7,6
9.0,חופש,8,4
9.0,פעולה,9,5
9.0,בעת,10,3
9.0,פתיחת,11,5
9.0,הכוורת,12,6
9.0,במטרה,13,5
9.0,לבחון,14,5
9.0,את,15,2
9.0,מצב,16,3
9.0,המושבה,17,6
9.0,ולהתבונן,18,8
9.0,בתנועת,19,6
9.0,משפחת,20,5
9.0,הדבורים.,21,8
10.0,דגל,1,3
10.0,לאומי,2,5
10.0,הוא,3,3
10.0,דגלה,4,4
10.0,הרשמי,5,5
10.0,של,6,2
10.0,מדינה.,7,6
10.0,דגל,1,3
10.0,המדינה,2,6
10.0,מונף,3,4
10.0,לרוב,4,4
10.0,במוסדות,5,7
10.0,"ציבוריים,",6,9
10.0,כמו,7,3
10.0,בתי,8,3
10.0,ספר,9,3
10.0,ובתי,10,4
10.0,משפט.,11,5
10.0,כמו,1,3
10.0,כן,2,2
10.0,הדגל,3,4
10.0,מונף,4,4
10.0,בטקסים,5,6
10.0,ממלכתיים,6,8
10.0,ובחגים,7,6
10.0,לאומיים,8,7
10.0,"מסוימים,",9,8
10.0,כמו,10,3
10.0,בימי,11,4
10.0,עצמאות,12,6
10.0,או,13,2
10.0,בימי,14,4
10.0,זיכרון.,15,7
10.0,ספינות,1,6
10.0,מניפות,2,6
10.0,את,3,2
10.0,הדגל,4,4
10.0,הלאומי,5,6
10.0,שלהן,6,4
10.0,על,7,2
10.0,מנת,8,3
10.0,לסמל,9,4
10.0,לאיזו,10,5
10.0,מדינה,11,5
10.0,הן,12,2
10.0,שייכות.,13,7
10.0,לרוב,1,4
10.0,מורכב,2,5
10.0,הדגל,3,4
10.0,מסמלים,4,6
10.0,וצורות,5,6
10.0,המסמלים,6,7
10.0,את,7,2
10.0,ההיסטוריה,8,9
10.0,של,9,2
10.0,המדינה,10,6
10.0,או,11,2
10.0,את,12,2
10.0,האידאולוגיה,13,11
10.0,העומדת,14,6
10.0,מאחוריה.,15,8
10.0,למרות,1,5
10.0,שמרבית,2,6
10.0,האזרחים,3,7
10.0,רואים,4,5
10.0,בדגלי,5,5
10.0,ככלי,6,4
10.0,לייחודה,7,7
10.0,של,8,2
10.0,"מדינתם,",9,7
10.0,לעיתים,10,6
10.0,דגלים,11,5
10.0,לאומיים,12,7
10.0,שונים,13,5
10.0,דומים,14,5
10.0,במידה,15,5
10.0,רבה,16,3
10.0,אחד,17,3
10.0,לשני.,18,5
10.0,"למשל,",1,5
10.0,דגלי,2,4
10.0,"מונקו,",3,6
10.0,אינדונזיה,4,9
10.0,ופולין,5,6
10.0,כוללים,6,6
10.0,דומים,7,5
10.0,במידה,8,5
10.0,"רבה,",9,4
10.0,כמו,10,3
10.0,גם,11,2
10.0,דגלי,12,4
10.0,הלאום,13,5
10.0,של,14,2
10.0,אירלנד,15,6
10.0,ושל,16,3
10.0,חוף,17,3
10.0,השנהב.,18,6
10.0,רוב,1,3
10.0,דגלי,2,4
10.0,העולם,3,5
10.0,מורכבים,4,7
10.0,משלושה,5,6
10.0,צבעים.,6,6
10.0,הצבעים,1,6
10.0,הנפוצים,2,7
10.0,ביותר,3,5
10.0,הם,4,2
10.0,"כחול,",5,5
10.0,לבן,6,3
10.0,ואדום.,7,6
10.0,"לרוב,",1,5
10.0,אזרחי,2,5
10.0,המדינה,3,6
10.0,רוחשים,4,6
10.0,כבוד,5,4
10.0,רב,6,2
10.0,לדגל,7,4
10.0,הלאום,8,5
10.0,שלהם.,9,5
10.0,"למשל,",1,5
10.0,ברוב,2,4
10.0,המוחלט,3,6
10.0,של,4,2
10.0,מדינות,5,6
10.0,העולם,6,5
10.0,נהוג,7,4
10.0,שכאשר,8,5
10.0,דגל,9,3
10.0,הלאום,10,5
10.0,מונף,11,4
10.0,יחד,12,3
10.0,עם,13,2
10.0,דגלים,14,5
10.0,"אחרים,",15,6
10.0,הוא,16,3
10.0,יורם,17,4
10.0,ראשון,18,5
10.0,ויורד,19,5
10.0,אחרון.,20,6
10.0,"בנוסף,",1,6
10.0,כאשר,2,4
10.0,הוא,3,3
10.0,מונף,4,4
10.0,בין,5,3
10.0,דגלים,6,5
10.0,של,7,2
10.0,מדינות,8,6
10.0,"אחרות,",9,6
10.0,הוא,10,3
10.0,לרוב,11,4
10.0,יהיה,12,4
10.0,במרכז.,13,6
10.0,מנהגים,1,6
10.0,וסמלים,2,6
10.0,אחרים,3,5
10.0,כוללים,4,6
10.0,שימושים,5,7
10.0,שונים,6,5
10.0,בגדלי,7,5
10.0,הלאום.,8,6
10.0,"למשל,",1,5
10.0,תליית,2,5
10.0,דגל,3,3
10.0,לאומי,4,5
10.0,הפוך,5,4
10.0,היא,6,3
10.0,לרוב,7,4
10.0,סימן,8,4
10.0,"מצוקה,",9,6
10.0,והורדת,10,6
10.0,הדגל,11,4
10.0,לחצי,12,4
10.0,התורן,13,5
10.0,נחשבת,14,5
10.0,לסימן,15,5
10.0,של,16,2
10.0,אבל,17,3
10.0,לאומי.,18,6
10.0,מדינות,1,6
10.0,מסוימות,2,7
10.0,חוקקו,3,5
10.0,חוקים,4,5
10.0,אשר,5,3
10.0,תפקידם,6,6
10.0,למנוע,7,5
10.0,פגיעה,8,5
10.0,בדגל,9,4
10.0,"הלאום,",10,6
10.0,כגון,11,4
10.0,חוקים,12,5
10.0,כנגד,13,4
10.0,שריפת,14,5
10.0,הדגל,15,4
10.0,או,16,2
10.0,חוק,17,3
10.0,הקובע,18,5
10.0,כי,19,2
10.0,אסור,20,4
10.0,שהדגל,21,5
10.0,ייגע,22,4
10.0,בקרקע.,23,6
11.0,האיגוד,1,6
11.0,הבינלאומי,2,9
11.0,לשימור,3,6
11.0,הטבע,4,4
11.0,הוא,5,3
11.0,ארגון,6,5
11.0,בינלאומי,7,8
11.0,העוסק,8,5
11.0,בתחום,9,5
11.0,של,10,2
11.0,שימור,11,5
11.0,הטבע,12,4
11.0,ושימוש,13,6
11.0,בר,14,2
11.0,קיימא,15,5
11.0,של,16,2
11.0,משאבים,17,6
11.0,טבעיים.,18,7
11.0,הוא,1,3
11.0,עוסק,2,4
11.0,בעיסוק,3,6
11.0,נתונים,4,6
11.0,"וניתוחם,",5,8
11.0,"מחקר,",6,5
11.0,פרויקטי,7,7
11.0,"שדה,",8,4
11.0,הגנה,9,4
11.0,"משפטית,",10,7
11.0,וחינוך.,11,7
11.0,משימתו,1,6
11.0,היא,2,3
11.0,"""להשפיע,",3,8
11.0,לעודד,4,5
11.0,ולסייע,5,6
11.0,לקהילות,6,7
11.0,ברחבי,7,5
11.0,העולם,8,5
11.0,לשמור,9,5
11.0,על,10,2
11.0,הטבע,11,4
11.0,ולהבטיח,12,7
11.0,כי,13,2
11.0,כל,14,2
11.0,שימוש,15,5
11.0,במשאבי,16,6
11.0,טבע,17,3
11.0,הינו,18,4
11.0,שיוויני,19,7
11.0,ובר,20,3
11.0,קיימא,21,5
11.0,מבחינה,22,6
11.0,"אקולוגית"".",23,10
11.0,במהלך,1,5
11.0,העשורים,2,7
11.0,"האחרונים,",3,9
11.0,הארגון,4,6
11.0,הרחיב,5,5
11.0,את,6,2
11.0,פעילותו,7,7
11.0,מעבר,8,4
11.0,לשימור,9,6
11.0,ועכשיו,10,6
11.0,משלב,11,4
11.0,בפרויקטים,12,9
11.0,שלו,13,3
11.0,נושאים,14,6
11.0,הקשורים,15,7
11.0,להתפתחות,16,8
11.0,ברת-,17,4
11.0,קיימא.,18,6
11.0,בניגוד,1,6
11.0,לארגונים,2,8
11.0,בינלאומיים,3,10
11.0,רבים,4,4
11.0,"אחרים,",5,6
11.0,הארגון,6,6
11.0,אינו,7,4
11.0,שואף,8,4
11.0,לגייס,9,5
11.0,את,10,2
11.0,הציבור,11,6
11.0,לתמיכה,12,6
11.0,בשימור,13,6
11.0,הטבע.,14,5
11.0,"במקום,",1,6
11.0,הארגון,2,6
11.0,מנסה,3,4
11.0,להשפיע,4,6
11.0,על,5,2
11.0,פעולתם,6,6
11.0,של,7,2
11.0,"ממשלות,",8,7
11.0,עסקים,9,5
11.0,ובעלי,10,5
11.0,עניין,11,5
11.0,אחרים,12,5
11.0,על-,13,3
11.0,ידי,14,3
11.0,מתן,15,3
11.0,מידע,16,4
11.0,"וייעוץ,",17,7
11.0,ועל,18,3
11.0,ידי,19,3
11.0,בניית,20,5
11.0,שותפויות.,21,9
11.0,הארגון,1,6
11.0,ידוע,2,4
11.0,לקהל,3,4
11.0,הרחב,4,4
11.0,בעיקר,5,5
11.0,דרך,6,3
11.0,איסוף,7,5
11.0,המידע,8,5
11.0,והוצאתה,9,7
11.0,לאור,10,4
11.0,של,11,2
11.0,"""הרשימה",12,7
11.0,האדומה,13,6
11.0,למינים,14,6
11.0,"בסיכון"",",15,8
11.0,אשר,16,3
11.0,בוחנת,17,5
11.0,את,18,2
11.0,מצב,19,3
11.0,השימור,20,6
11.0,של,21,2
11.0,מינים,22,5
11.0,ברחבי,23,5
11.0,העולם.,24,6
11.0,"כיום,",1,5
11.0,הארגון,2,6
11.0,מעסיק,3,5
11.0,בסביבות,4,7
11.0,אלף,5,3
11.0,עובדים,6,6
11.0,במשרה,7,5
11.0,מלאה,8,4
11.0,ביותר,9,5
11.0,מחמישים,10,7
11.0,מדינות.,11,7
12.0,לוחית,1,5
12.0,רישוי,2,5
12.0,לרכב,3,4
12.0,הינה,4,4
12.0,לוחית,5,5
12.0,ממתכת,6,5
12.0,או,7,2
12.0,מפלסטיק,8,7
12.0,המחוברת,9,7
12.0,לרכב,10,4
12.0,לצרכי,11,5
12.0,זיהוי,12,5
12.0,רשמי.,13,5
12.0,כל,1,2
12.0,מדינות,2,6
12.0,העולם,3,5
12.0,דורשות,4,6
12.0,לוחיות,5,6
12.0,רישוי,6,5
12.0,לכלי,7,4
12.0,רכב,8,3
12.0,כגון,9,4
12.0,"מכוניות,",10,8
12.0,משאיות,11,6
12.0,ואופנועים.,12,10
12.0,מדינות,1,6
12.0,שונות,2,5
12.0,נבדלות,3,6
12.0,בשאלה,4,5
12.0,האם,5,3
12.0,אלו,6,3
12.0,נדרשות,7,6
12.0,לרכבים,8,6
12.0,"אחרים,",9,6
12.0,כגון,10,4
12.0,"אופניים,",11,8
12.0,"סירות,",12,6
12.0,וטרקטורים.,13,10
12.0,מזהה,1,4
12.0,הרישום,2,6
12.0,הוא,3,3
12.0,סדרה,4,4
12.0,של,5,2
12.0,אותיות,6,6
12.0,ומספרים,7,7
12.0,אשר,8,3
12.0,מזהה,9,4
12.0,באופן,10,5
12.0,ייחודי,11,6
12.0,את,12,2
12.0,בעלי,13,4
12.0,הרכב,14,4
12.0,בתוך,15,4
12.0,מרשם,16,4
12.0,הרכב,17,4
12.0,של,18,2
12.0,אזור,19,4
12.0,ההנפקה.,20,7
12.0,במדינות,1,7
12.0,"מסוימות,",2,8
12.0,המזהה,3,5
12.0,הינו,4,4
12.0,ייחודי,5,6
12.0,במדינה,6,6
12.0,"כולה,",7,5
12.0,בעוד,8,4
12.0,באחרות,9,6
12.0,הוא,10,3
12.0,ייחודי,11,6
12.0,בתוך,12,4
12.0,פרובינציה,13,9
12.0,או,14,2
12.0,מחוז.,15,5
12.0,צרפת,1,4
12.0,היתה,2,4
12.0,המדינה,3,6
12.0,הראשונה,4,7
12.0,שהשתמשה,5,7
12.0,בלוחיות,6,7
12.0,"רישוי,",7,6
12.0,בסוף,8,4
12.0,המאה,9,4
12.0,התשע-,10,5
12.0,עשרה.,11,5
12.0,בתחילת,1,6
12.0,המאה,2,4
12.0,"העשרים,",3,7
12.0,לוחיות,4,6
12.0,נבדלו,5,5
12.0,בגודלן,6,6
12.0,וצורתן,7,6
12.0,בין,8,3
12.0,שטח,9,3
12.0,שיפוט,10,5
12.0,אחד,11,3
12.0,"לאחר,",12,5
12.0,כך,13,2
12.0,שאם,14,3
12.0,אדם,15,3
12.0,שינה,16,4
12.0,מקום,17,4
12.0,"מגורים,",18,7
12.0,היה,19,3
12.0,צריך,20,4
12.0,לקדוח,21,5
12.0,חורים,22,5
12.0,חדשים,23,5
12.0,במכוניתו,24,8
12.0,על,25,2
12.0,מנת,26,3
12.0,לשאת,27,4
12.0,את,28,2
12.0,הלוחית,29,6
12.0,החדשה.,30,6
12.0,סטנדרטיזציה,1,11
12.0,של,2,2
12.0,לוחיות,3,6
12.0,החלה,4,4
12.0,בסוף,5,4
12.0,שנות,6,4
12.0,"החמישים,",7,8
12.0,כאשר,8,4
12.0,יצרני,9,5
12.0,המכוניות,10,8
12.0,הגיעו,11,5
12.0,להסכם,12,5
12.0,עם,13,2
12.0,ממשלות,14,6
12.0,וארגונים,15,8
12.0,בינלאומיים.,16,11
1.0,Negli,1,5
1.0,antichi,2,7
1.0,miti,3,4
1.0,e,4,1
1.0,religioni,5,9
1.0,"Romane,",6,7
1.0,Giano,7,5
1.0,è,8,1
1.0,il,9,2
1.0,dio,10,3
1.0,degli,11,5
1.0,inizi,12,5
1.0,e,13,1
1.0,dei,14,3
1.0,cancelli.,15,9
1.0,Egli,1,4
1.0,ha,2,2
1.0,una,3,3
1.0,doppia,4,6
1.0,natura,5,6
1.0,ed,6,2
1.0,è,7,1
1.0,solitamente,8,11
1.0,rappresentato,9,13
1.0,come,10,4
1.0,avente,11,6
1.0,due,12,3
1.0,"facce,",13,6
1.0,poiché,14,6
1.0,vede,15,4
1.0,nel,16,3
1.0,passato,17,7
1.0,e,18,1
1.0,nel,19,3
1.0,futuro.,20,7
1.0,Giano,1,5
1.0,presiede,2,8
1.0,sull’inizio,3,11
1.0,e,4,1
1.0,sulla,5,5
1.0,fine,6,4
1.0,dei,7,3
1.0,"conflitti,",8,10
1.0,e,9,1
1.0,quindi,10,6
1.0,su,11,2
1.0,guerra,12,6
1.0,e,13,1
1.0,pace.,14,5
1.0,Le,1,2
1.0,porte,2,5
1.0,del,3,3
1.0,suo,4,3
1.0,tempio,5,6
1.0,erano,6,5
1.0,aperte,7,6
1.0,in,8,2
1.0,tempo,9,5
1.0,di,10,2
1.0,guerra,11,6
1.0,e,12,1
1.0,chiuse,13,6
1.0,in,14,2
1.0,tempo,15,5
1.0,di,16,2
1.0,pace.,17,5
1.0,Come,1,4
1.0,dio,2,3
1.0,dei,3,3
1.0,"cancelli,",4,9
1.0,era,5,3
1.0,anche,6,5
1.0,associato,7,9
1.0,all’entrare,8,11
1.0,ed,9,2
1.0,uscire,10,6
1.0,attraverso,11,10
1.0,le,12,2
1.0,porte,13,5
1.0,di,14,2
1.0,casa.,15,5
1.0,Giano,1,5
1.0,simboleggiava,2,13
1.0,di,3,2
1.0,frequente,4,9
1.0,il,5,2
1.0,cambiamento,6,11
1.0,e,7,1
1.0,le,8,2
1.0,"transizioni,",9,12
1.0,come,10,4
1.0,il,11,2
1.0,progredire,12,10
1.0,da,13,2
1.0,una,14,3
1.0,condizione,15,10
1.0,all’,16,4
1.0,"altra,",17,6
1.0,da,18,2
1.0,una,19,3
1.0,visione,20,7
1.0,"all’altra,",21,10
1.0,e,22,1
1.0,la,23,2
1.0,crescita,24,8
1.0,dalla,25,5
1.0,giovinezza,26,10
1.0,fino,27,4
1.0,all’età,28,7
1.0,adulta.,29,7
1.0,Dunque,1,6
1.0,Giano,2,5
1.0,era,3,3
1.0,celebrato,4,9
1.0,all’inizio,5,10
1.0,del,6,3
1.0,raccolto,7,8
1.0,e,8,1
1.0,al,9,2
1.0,tempo,10,5
1.0,della,11,5
1.0,"semina,",12,7
1.0,così,13,4
1.0,come,14,4
1.0,in,15,2
1.0,occasione,16,9
1.0,di,17,2
1.0,"matrimoni,",18,10
1.0,"morti,",19,6
1.0,e,20,1
1.0,altri,21,5
1.0,tipi,22,4
1.0,di,23,2
1.0,inizi.,24,6
1.0,Giano,1,5
1.0,non,2,3
1.0,aveva,3,5
1.0,sacerdoti,4,9
1.0,specificatamente,5,16
1.0,assegnati,6,9
1.0,a,7,1
1.0,"sé,",8,3
1.0,ma,9,2
1.0,l’alto,10,6
1.0,sacerdote,11,9
1.0,stesso,12,6
1.0,presiedeva,13,10
1.0,le,14,2
1.0,sue,15,3
1.0,cerimonie.,16,10
1.0,Giano,1,5
1.0,rappresentava,2,13
1.0,la,3,2
1.0,via,4,3
1.0,di,5,2
1.0,mezzo,6,5
1.0,tra,7,3
1.0,civiltà,8,7
1.0,e,9,1
1.0,"barbarie,",10,9
1.0,spazio,11,6
1.0,urbano,12,6
1.0,e,13,1
1.0,"rurale,",14,7
1.0,giovinezza,15,10
1.0,e,16,1
1.0,età,17,3
1.0,adulta.,18,7
1.0,Gli,1,3
1.0,antichi,2,7
1.0,greci,3,5
1.0,non,4,3
1.0,avevano,5,7
1.0,un,6,2
1.0,equivalente,7,11
1.0,di,8,2
1.0,"Giano,",9,6
1.0,che,10,3
1.0,i,11,1
1.0,Romani,12,6
1.0,sostenevano,13,11
1.0,appartenere,14,11
1.0,distintamente,15,13
1.0,a,16,1
1.0,loro.,17,5
2.0,Il,1,2
2.0,saluto,2,6
2.0,dei,3,3
2.0,surfisti,4,8
2.0,viene,5,5
2.0,chiamato,6,8
2.0,“hang,7,5
2.0,loose”,8,6
2.0,oppure,9,6
2.0,“shaka,10,6
2.0,brah”.,11,6
2.0,E’,1,2
2.0,un,2,2
2.0,saluto,3,6
2.0,che,4,3
2.0,si,5,2
2.0,fa,6,2
2.0,con,7,3
2.0,pugno,8,5
2.0,chiuso,9,6
2.0,e,10,1
2.0,pollice,11,7
2.0,e,12,1
2.0,mignolo,13,7
2.0,"distesi,",14,8
2.0,e,15,1
2.0,simboleggia,16,11
2.0,uno,17,3
2.0,stato,18,5
2.0,di,19,2
2.0,pace,20,4
2.0,e,21,1
2.0,unità,22,5
2.0,tra,23,3
2.0,surfisti.,24,9
2.0,Secondo,1,7
2.0,la,2,2
2.0,leggenda,3,8
2.0,questa,4,6
2.0,forma,5,5
2.0,di,6,2
2.0,saluto,7,6
2.0,nasce,8,5
2.0,nelle,9,5
2.0,"Hawaii,",10,7
2.0,e,11,1
2.0,ad,12,2
2.0,esso,13,4
2.0,vengono,14,7
2.0,attribuiti,15,10
2.0,diversi,16,7
2.0,significati:,17,12
2.0,secondo,18,7
2.0,"molti,",19,6
2.0,è,20,1
2.0,considerato,21,11
2.0,un,22,2
2.0,gesto,23,5
2.0,utilizzato,24,10
2.0,per,25,3
2.0,trasmettere,26,11
2.0,tanto,27,5
2.0,un,28,2
2.0,segno,29,5
2.0,di,30,2
2.0,amicizia,31,8
2.0,quanto,32,6
2.0,uno,33,3
2.0,stato,34,5
2.0,"mentale,",35,8
2.0,chiamato,36,8
2.0,"“aloha”,",37,8
2.0,caratterizzato,38,14
2.0,un,39,2
2.0,senso,40,5
2.0,di,41,2
2.0,"comunione,",42,10
2.0,comprensione,43,12
2.0,e,44,1
2.0,solidarietà,45,11
2.0,tra,46,3
2.0,le,47,2
2.0,varie,48,5
2.0,culture,49,7
2.0,ed,50,2
2.0,etnie,51,5
2.0,hawaiane.,52,9
2.0,Secondo,1,7
2.0,una,2,3
2.0,popolare,3,8
2.0,credenza,4,8
2.0,le,5,2
2.0,origini,6,7
2.0,dello,7,5
2.0,shaka,8,5
2.0,sembra,9,6
2.0,siano,10,5
2.0,da,11,2
2.0,attribuire,12,10
2.0,a,13,1
2.0,tale,14,4
2.0,Hamana,15,6
2.0,"Kalili,",16,7
2.0,che,17,3
2.0,perse,18,5
2.0,le,19,2
2.0,tre,20,3
2.0,dita,21,4
2.0,centrali,22,8
2.0,del,23,3
2.0,mano,24,4
2.0,destra,25,6
2.0,lavorando,26,9
2.0,in,27,2
2.0,uno,28,3
2.0,zuccherificio.,29,14
2.0,Dopo,1,4
2.0,questo,2,6
2.0,grave,3,5
2.0,"incidente,",4,10
2.0,l’uomo,5,6
2.0,divenne,6,7
2.0,responsabile,7,12
2.0,del,8,3
2.0,treno,9,5
2.0,che,10,3
2.0,trasportava,11,11
2.0,lo,12,2
2.0,zucchero.,13,9
2.0,In,1,2
2.0,tale,2,4
2.0,"mansione,",3,9
2.0,al,4,2
2.0,fine,5,4
2.0,di,6,2
2.0,indicare,7,8
2.0,il,8,2
2.0,via,9,3
2.0,libera,10,6
2.0,per,11,3
2.0,il,12,2
2.0,convoglio,13,9
2.0,era,14,3
2.0,solito,15,6
2.0,fare,16,4
2.0,un,17,2
2.0,segno,18,5
2.0,con,19,3
2.0,la,20,2
2.0,mano,21,4
2.0,"destra,",22,7
2.0,priva,23,5
2.0,di,24,2
2.0,tre,25,3
2.0,dita.,26,5
2.0,Tale,1,4
2.0,gesto,2,5
2.0,si,3,2
2.0,sarebbe,4,7
2.0,evoluto,5,7
2.0,negli,6,5
2.0,anni,7,4
2.0,nel,8,3
2.0,cosiddetto,9,10
2.0,“shaka,10,6
2.0,"brah”,",11,6
2.0,usato,12,5
2.0,oggi,13,4
2.0,dai,14,3
2.0,surfisti,15,8
2.0,di,16,2
2.0,tutto,17,5
2.0,il,18,2
2.0,mondo.,19,6
3.0,Negli,1,5
3.0,sport,2,5
3.0,competitivi,3,11
3.0,il,4,2
3.0,doping,5,6
3.0,consiste,6,8
3.0,"nell’utilizzo,",7,14
3.0,da,8,2
3.0,parte,9,5
3.0,di,10,2
3.0,"atleti,",11,7
3.0,di,12,2
3.0,sostanze,13,8
3.0,proibite,14,8
3.0,in,15,2
3.0,grado,16,5
3.0,di,17,2
3.0,incrementare,18,12
3.0,il,19,2
3.0,rendimento,20,10
3.0,agonistico.,21,11
3.0,Il,1,2
3.0,termine,2,7
3.0,“doping”,3,8
3.0,è,4,1
3.0,ampiamente,5,10
3.0,usato,6,5
3.0,dalle,7,5
3.0,organizzazioni,8,14
3.0,che,9,3
3.0,regolano,10,8
3.0,le,11,2
3.0,competizioni,12,12
3.0,sportive.,13,9
3.0,L’uso,1,5
3.0,di,2,2
3.0,droghe,3,6
3.0,al,4,2
3.0,fine,5,4
3.0,di,6,2
3.0,migliore,7,8
3.0,la,8,2
3.0,prestazione,9,11
3.0,agonistica,10,10
3.0,è,11,1
3.0,generalmente,12,12
3.0,considerato,13,11
3.0,non,14,3
3.0,etico,15,5
3.0,ed,16,2
3.0,è,17,1
3.0,quindi,18,6
3.0,proibito,19,8
3.0,dalla,20,5
3.0,maggior,21,7
3.0,parte,22,5
3.0,delle,23,5
3.0,organizzazioni,24,14
3.0,sportive,25,8
3.0,"internazionali,",26,15
3.0,inclusa,27,7
3.0,la,28,2
3.0,Commissione,29,11
3.0,Olimpica,30,8
3.0,Internazionale.,31,15
3.0,"Inoltre,",1,8
3.0,gli,2,3
3.0,atleti,3,6
3.0,che,4,3
3.0,mettono,5,7
3.0,in,6,2
3.0,atto,7,4
3.0,misure,8,6
3.0,esplicite,9,9
3.0,per,10,3
3.0,evitare,11,7
3.0,di,12,2
3.0,essere,13,6
3.0,scoperti,14,8
3.0,aggravano,15,9
3.0,la,16,2
3.0,violazione,17,10
3.0,etica,18,5
3.0,con,19,3
3.0,l’inganno,20,9
3.0,e,21,1
3.0,la,22,2
3.0,menzogna.,23,9
3.0,Nonostante,1,10
3.0,la,2,2
3.0,sua,3,3
3.0,recente,4,7
3.0,diffusione,5,10
3.0,tra,6,3
3.0,i,7,1
3.0,mezzi,8,5
3.0,di,9,2
3.0,"informazione,",10,13
3.0,il,11,2
3.0,doping,12,6
3.0,non,13,3
3.0,è,14,1
3.0,un,15,2
3.0,fenomeno,16,8
3.0,nuovo:,17,6
3.0,"infatti,",18,8
3.0,è,19,1
3.0,tanto,20,5
3.0,vecchio,21,7
3.0,quanto,22,6
3.0,lo,23,2
3.0,sport,24,5
3.0,stesso.,25,7
3.0,Dall’uso,1,8
3.0,di,2,2
3.0,sostanze,3,8
3.0,nelle,4,5
3.0,antiche,5,7
3.0,corse,6,5
3.0,di,7,2
3.0,bighe,8,5
3.0,fino,9,4
3.0,alle,10,4
3.0,più,11,3
3.0,recenti,12,7
3.0,controversie,13,12
3.0,su,14,2
3.0,baseball,15,8
3.0,e,16,1
3.0,"ciclismo,",17,9
3.0,le,18,2
3.0,opinioni,19,8
3.0,popolari,20,8
3.0,tra,21,3
3.0,gli,22,3
3.0,atleti,23,6
3.0,sono,24,4
3.0,variate,25,7
3.0,sostanzialmente,26,15
3.0,nel,27,3
3.0,corso,28,5
3.0,degli,29,5
3.0,anni.,30,5
3.0,Nelle,1,5
3.0,decadi,2,6
3.0,più,3,3
3.0,"recenti,",4,8
3.0,le,5,2
3.0,autorità,6,8
3.0,e,7,1
3.0,le,8,2
3.0,organizzazioni,9,14
3.0,sportive,10,8
3.0,hanno,11,5
3.0,provato,12,7
3.0,a,13,1
3.0,regolare,14,8
3.0,in,15,2
3.0,modo,16,4
3.0,severo,17,6
3.0,l’uso,18,5
3.0,di,19,2
3.0,sostanze,20,8
3.0,nello,21,5
3.0,sport.,22,6
3.0,Le,1,2
3.0,ragioni,2,7
3.0,primarie,3,8
3.0,per,4,3
3.0,questa,5,6
3.0,proibizione,6,11
3.0,sono,7,4
3.0,i,8,1
3.0,rischi,9,6
3.0,medici,10,6
3.0,relati,11,6
3.0,a,12,1
3.0,sostanze,13,8
3.0,"dopanti,",14,8
3.0,la,15,2
3.0,garanzia,16,8
3.0,di,17,2
3.0,pari,18,4
3.0,opportunità,19,11
3.0,per,20,3
3.0,gli,21,3
3.0,"atleti,",22,7
3.0,e,23,1
3.0,l’esempio,24,9
3.0,positivo,25,8
3.0,portato,26,7
3.0,al,27,2
3.0,pubblico,28,8
3.0,da,29,2
3.0,uno,30,3
3.0,mondo,31,5
3.0,sportivo,32,8
3.0,privo,33,5
3.0,di,34,2
3.0,droghe.,35,7
3.0,Le,1,2
3.0,autorità,2,8
3.0,anti-,3,5
3.0,doping,4,6
3.0,hanno,5,5
3.0,ripetutamente,6,13
3.0,enfatizzato,7,11
3.0,come,8,4
3.0,l’uso,9,5
3.0,di,10,2
3.0,sostanze,11,8
3.0,dopanti,12,7
3.0,sia,13,3
3.0,contro,14,6
3.0,lo,15,2
3.0,“spirito,16,8
3.0,sportivo”.,17,10
4.0,Il,1,2
4.0,"tilacino,",2,9
4.0,noto,3,4
4.0,anche,4,5
4.0,come,5,4
4.0,tigre,6,5
4.0,della,7,5
4.0,"Tasmania,",8,9
4.0,lupo,9,4
4.0,della,10,5
4.0,Tasmania,11,8
4.0,o,12,1
4.0,lupo,13,4
4.0,"marsupiale,",14,11
4.0,era,15,3
4.0,un,16,2
4.0,marsupiale,17,10
4.0,carnivoro,18,9
4.0,vissuto,19,7
4.0,in,20,2
4.0,"Australia,",21,10
4.0,Tasmania,22,8
4.0,e,23,1
4.0,Nuova,24,5
